elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,mcu_temperature_estimate_c,mcu_temperature_valid,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s
36.12760230200365,194.0,260.0,1.0,host,0,547,,128.409,False,318561.077344304,1.0,host,546,0.30000034610806064,7.111735848597508e-05,0.2997283019940369,0.3002490939688869
36.62867027503671,194.56,260.0,1.0,host,0,548,,134.254,False,318561.377303766,1.0,host,547,0.3000002713656686,7.107378316129642e-05,0.2997283019940369,0.3002490939688869
37.130193412012886,195.68,260.0,1.0,host,0,550,,134.254,False,318561.977343027,1.0,host,549,0.3000003418907222,7.112113002565725e-05,0.2997283019940369,0.3002490939688869
37.63131245702971,196.79,260.0,1.0,host,0,552,,139.807,False,318562.577318082,1.0,host,551,0.30000029537744777,7.138069976571686e-05,0.2997283019940369,0.3002490939688869
38.131793350039516,197.34,260.0,1.0,host,0,553,,139.807,False,318562.877278345,1.0,host,552,0.30000022285505246,7.133632903207396e-05,0.2997283019940369,0.3002490939688869
38.63274951901985,198.43,260.0,1.0,host,0,555,,146.87,False,318563.477370658,1.0,host,554,0.3000003886805208,7.12820550504617e-05,0.2997283019940369,0.3002490939688869
39.134139294037595,199.52,260.0,1.0,host,0,557,,146.87,False,318564.077333034,1.0,host,556,0.3000003196133245,7.1173817567004e-05,0.2997283019940369,0.3002490939688869
39.6351026550401,200.06,260.0,1.0,host,0,558,,151.984,False,318564.377313139,1.0,host,557,0.3000002833213062,7.111504752479322e-05,0.2997283019940369,0.3002490939688869
40.13654146704357,201.13,260.0,1.0,host,0,560,,151.984,False,318564.977279672,1.0,host,559,0.3000002224382539,7.109161924357909e-05,0.2997283019940369,0.3002490939688869
40.63787529000547,202.18,260.0,1.0,host,0,562,,156.734,False,318565.577319739,1.0,host,561,0.3000002930659023,7.114989023948575e-05,0.2997283019940369,0.3002490939688869
41.13920682400931,202.7,260.0,1.0,host,0,563,,156.734,False,318565.877237353,1.0,host,562,0.30000014595017876,7.11719113194659e-05,0.2997283019940369,0.3002490939688869
41.64041456504492,203.74,260.0,1.0,host,0,565,,162.774,False,318566.477278094,1.0,host,564,0.300000217668394,7.116507448035821e-05,0.2997283019940369,0.3002490939688869
42.14245862403186,204.76,260.0,1.0,host,0,567,,162.774,False,318567.077288882,1.0,host,566,0.300000235959336,7.105118173744947e-05,0.2997283019940369,0.3002490939688869
42.64354290999472,205.28,260.0,1.0,host,0,568,,167.085,False,318567.377284549,1.0,host,567,0.30000022790122444,7.098875758371251e-05,0.2997283019940369,0.3002490939688869
43.14477231603814,206.28,260.0,1.0,host,0,570,,167.085,False,318567.977317254,1.0,host,569,0.3000002845781951,7.087140828547413e-05,0.2997283019940369,0.3002490939688869
43.64575029804837,207.28,260.0,1.0,host,0,572,,171.128,False,318568.577319657,1.0,host,571,0.3000002877898683,7.075758668996652e-05,0.2997283019940369,0.3002490939688869
44.1471799800056,207.77,260.0,1.0,host,0,573,,171.128,False,318568.877326766,1.0,host,572,0.300000299715072,7.069628290161312e-05,0.2997283019940369,0.3002490939688869
44.64831240300555,208.74,260.0,1.0,host,0,575,,176.242,False,318569.477317665,1.0,host,574,0.3000002828153263,7.057401964682706e-05,0.2997283019940369,0.3002490939688869
45.14992027700646,209.7,260.0,1.0,host,0,577,,176.242,False,318570.07732862,1.0,host,576,0.30000030085243934,7.045435544911109e-05,0.2997283019940369,0.3002490939688869
45.65106852701865,210.18,260.0,1.0,host,0,578,,179.896,False,318570.377313865,1.0,host,577,0.3000002747590843,7.039606223288239e-05,0.2997283019940369,0.3002490939688869
46.15242971701082,211.13,260.0,1.0,host,0,580,,179.896,False,318570.97731514,1.0,host,579,0.3000002760121022,7.030376114150686e-05,0.2997283019940369,0.3002490939688869
46.65366426901892,212.07,260.0,1.0,host,0,582,,183.427,False,318571.577308994,1.0,host,581,0.30000026448366884,7.018969754076784e-05,0.2997283019940369,0.3002490939688869
47.155153476051055,212.54,260.0,1.0,host,0,583,,183.427,False,318571.87731515,1.0,host,582,0.30000027460650164,7.012979566076483e-05,0.2997283019940369,0.3002490939688869
47.65616160602076,213.48,260.0,1.0,host,0,585,,187.957,False,318572.477306487,1.0,host,584,0.30000025883214504,7.00721818660296e-05,0.2997283019940369,0.3002490939688869
48.15787378704408,214.4,260.0,1.0,host,0,587,,187.957,False,318573.077333968,1.0,host,586,0.3000003048447244,6.998361342540529e-05,0.2997283019940369,0.3002490939688869
48.659139221010264,214.86,260.0,1.0,host,0,588,,191.196,False,318573.377288057,1.0,host,587,0.3000002261124282,6.994994644640943e-05,0.2997283019940369,0.3002490939688869
49.16084278404014,215.77,260.0,1.0,host,0,590,,191.196,False,318573.977317504,1.0,host,589,0.3000002753395499,6.984596098444215e-05,0.2997283019940369,0.3002490939688869
49.661916093027685,216.66,260.0,1.0,host,0,592,,194.216,False,318574.577317731,1.0,host,591,0.3000002747918469,6.973012023042864e-05,0.2997283019940369,0.3002490939688869
50.16336049704114,217.1,260.0,1.0,host,0,593,,194.216,False,318574.877317425,1.0,host,592,0.30000027381076383,6.967120573853224e-05,0.2997283019940369,0.3002490939688869
50.66431049804669,217.97,260.0,1.0,host,0,595,,198.04,False,318575.477085973,1.0,host,594,0.2999998832390773,7.021329391171979e-05,0.2997283019940369,0.3002490939688869
51.1649426179938,218.86,260.0,1.0,host,0,597,,198.04,False,318576.077142251,1.0,host,596,0.2999999780570593,7.016368378603432e-05,0.2997283019940369,0.3002490939688869
51.666022175049875,219.3,260.0,1.0,host,0,598,,200.987,False,318576.377066918,1.0,host,597,0.2999998519078738,7.01725081729341e-05,0.2997283019940369,0.3002490939688869
52.16657591704279,220.18,260.0,1.0,host,0,600,,200.987,False,318576.97709228,1.0,host,599,0.2999998947428824,7.007408162997991e-05,0.2997283019940369,0.3002490939688869
52.66753148700809,221.03,260.0,1.0,host,0,602,,203.642,False,318577.577161468,1.0,host,601,0.30000001021460154,6.999699473480294e-05,0.2997283019940369,0.3002490939688869
53.169353474047966,221.45,260.0,1.0,host,0,603,,203.642,False,318577.87705232,1.0,host,602,0.2999998288886793,7.007995982476304e-05,0.2997283019940369,0.3002490939688869
53.670410115038976,222.3,260.0,1.0,host,0,605,,207.076,False,318578.477085369,1.0,host,604,0.29999988417217044,7.005648477835847e-05,0.2997283019940369,0.3002490939688869
54.17220006202115,223.12,260.0,1.0,host,0,607,,207.076,False,318579.077086214,1.0,host,606,0.2999998859487925,6.999742042864375e-05,0.2997283019940369,0.3002490939688869
54.67326356499689,223.54,260.0,1.0,host,0,608,,209.487,False,318579.377063898,1.0,host,607,0.2999998493723436,6.994553383139221e-05,0.2997283019940369,0.3002490939688869
55.174838246020954,224.34,260.0,1.0,host,0,610,,209.487,False,318579.977312971,1.0,host,609,0.3000002588538835,7.049669881229244e-05,0.2997283019940369,0.3002490939688869
55.67587228404591,225.16,260.0,1.0,host,0,612,,211.777,False,318580.577306869,1.0,host,611,0.3000002480195847,7.038208639456512e-05,0.2997283019940369,0.3002490939688869
