elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,loop_clock,loop_clock_frequency,loop_clock_source
79.17173387302319,99.99,100.0,0.1347173308255143,host,0,,,,,
79.6735821000184,100.06,100.0,0.0801759365835868,host,0,,,,,
80.17461845302023,100.09,100.0,0.0801759365835868,host,0,,,,,
80.67597253399435,100.13,100.0,0.0801759365835868,host,0,,,,,
81.17712338198908,100.14,100.0,0.0801759365835868,host,0,,,,,
81.67760585999349,100.12,100.0,0.0801759365835868,host,0,,,,,
82.17862440599129,100.08,100.0,0.13945741784240626,host,0,,,,,
82.68050117098028,100.01,100.0,0.13945741784240626,host,0,,,,,
83.18154969101306,99.97,100.0,0.19350855821811636,host,0,,,,,
83.6834524020087,99.9,100.0,0.19350855821811636,host,0,,,,,
84.18446833500639,99.86,100.0,0.19350855821811636,host,0,,,,,
84.68553822598187,99.86,100.0,0.19350855821811636,host,0,,,,,
85.1866428090143,99.9,100.0,0.11794887440397474,host,0,,,,,
85.68755189399235,99.99,100.0,0.11794887440397474,host,0,,,,,
86.18875051802024,100.03,100.0,0.11794887440397474,host,0,,,,,
86.69051864900393,100.11,100.0,0.06406391271979392,host,0,,,,,
87.1911715149763,100.16,100.0,0.06406391271979392,host,0,,,,,
87.69300387898693,100.17,100.0,0.06406391271979392,host,0,,,,,
88.19395506900037,100.15,100.0,0.12356790257209582,host,0,,,,,
88.69496261602035,100.08,100.0,0.12356790257209582,host,0,,,,,
89.19584731099894,100.0,100.0,0.18379645557698143,host,0,,,,,
89.6978766680113,99.96,100.0,0.18379645557698143,host,0,,,,,
90.19888459099457,99.9,100.0,0.18379645557698143,host,0,,,,,
90.69951198401395,99.87,100.0,0.18379645557698143,host,0,,,,,
91.20008263201453,99.88,100.0,0.18379645557698143,host,0,,,,,
91.70073016098468,99.91,100.0,0.13114523675724138,host,0,,,,,
92.20155986701138,99.98,100.0,0.13114523675724138,host,0,,,,,
92.70343573403079,100.02,100.0,0.08056155228605366,host,0,,,,,
93.20441918401048,100.08,100.0,0.08056155228605366,host,0,,,,,
93.70618302299408,100.13,100.0,0.08056155228605366,host,0,,,,,
94.2071131230332,100.13,100.0,0.08056155228605366,host,0,,,,,
94.70891620701877,100.1,100.0,0.08056155228605366,host,0,,,,,
95.20983012701618,100.05,100.0,0.13490122401089225,host,0,,,,,
95.71186607301934,100.02,100.0,0.13490122401089225,host,0,,,,,
96.21265445899917,99.94,100.0,0.13490122401089225,host,0,,,,,
96.71470643999055,99.88,100.0,0.189755513757525,host,0,,,,,
97.2157804829767,99.86,100.0,0.189755513757525,host,0,,,,,
97.71765488700476,99.84,100.0,0.189755513757525,host,0,,,,,
