elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,mcu_temperature_estimate_c,mcu_temperature_valid,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s
129.26536483699965,52.29,55.0,0.5071488517586022,active,0,546,52.395,52.395,True,2051267707,12000000,mcu,545,0.3000000110091743,1.3500896982860295e-07,0.299999,0.30000099999999996
130.51786596900092,52.34,55.0,0.5049210345616846,active,0,550,52.444,52.444,True,2065667712,12000000,mcu,549,0.3000000109289617,1.3451949317039532e-07,0.299999,0.30000099999999996
131.5196776089997,52.37,55.0,0.5033340962844282,active,0,553,52.444,52.444,True,2076467712,12000000,mcu,552,0.3000000108695652,1.3415585928676535e-07,0.299999,0.30000099999999996
132.77223551300085,52.41,55.0,0.5022812237735561,active,0,556,52.494,52.494,True,2087267701,12000000,mcu,555,0.3000000108108108,1.3379515831161782e-07,0.299999,0.30000099999999996
134.02413479200004,52.44,55.0,0.4994277866788739,active,0,563,52.543,52.543,True,2112467705,12000000,mcu,562,0.300000012455516,1.3934781612021749e-07,0.299999,0.30000099999999996
135.2768008889998,52.47,55.0,0.49834439612420844,active,0,566,52.543,52.543,True,2123267708,12000000,mcu,565,0.3000000123893805,1.389803216240749e-07,0.299999,0.30000099999999996
136.52966830300102,52.53,55.0,0.49663538567177845,active,0,570,52.592,52.592,True,2137667704,12000000,mcu,569,0.3000000123022847,1.384948211236945e-07,0.299999,0.30000099999999996
137.78217321800003,52.58,55.0,0.4946822308690013,active,0,573,52.641,52.641,True,2148467712,12000000,mcu,572,0.30000001223776224,1.381340161082028e-07,0.299999,0.30000099999999996
138.78522532600073,52.6,55.0,0.4919661249713893,active,0,576,52.69,52.69,True,2159267708,12000000,mcu,575,0.30000001217391303,1.3777601614148424e-07,0.299999,0.30000099999999996
139.78825138200045,52.66,55.0,0.48961623559929807,active,0,580,52.69,52.69,True,2173667709,12000000,mcu,579,0.30000001208981003,1.3730298386426108e-07,0.299999,0.30000099999999996
140.79138884700114,52.67,55.0,0.4872816052491035,active,0,583,52.739,52.739,True,2184467709,12000000,mcu,582,0.3000000120274914,1.369513895256988e-07,0.299999,0.30000099999999996
142.04334174399992,52.7,55.0,0.4860761425192645,active,0,586,52.739,52.739,True,2195267709,12000000,mcu,585,0.30000001196581194,1.366024822154328e-07,0.299999,0.30000099999999996
143.0463457950009,52.72,55.0,0.48424505989166094,active,0,590,52.788,52.788,True,2209667714,12000000,mcu,589,0.30000001188455006,1.3614139352617628e-07,0.299999,0.30000099999999996
144.04831471200123,52.75,55.0,0.48249027237354086,active,0,596,52.838,52.838,True,2231267711,12000000,mcu,596,0.3000000352348993,5.882804927166087e-07,0.299999,0.300014
145.30066170499958,52.79,55.0,0.4811627374685283,active,0,600,52.887,52.887,True,2245667700,12000000,mcu,599,0.30000001001669446,8.491770540766959e-07,0.299985,0.300014
146.5531218470005,52.83,55.0,0.47954528114747846,active,0,603,52.887,52.887,True,2256467704,12000000,mcu,602,0.3000000099667774,8.470588154136722e-07,0.299985,0.300014
147.80555148500025,52.86,55.0,0.4771953917753872,active,0,607,52.936,52.936,True,2270867704,12000000,mcu,606,0.3000000099009901,8.442589990777547e-07,0.299985,0.300014
148.8086760210008,52.9,55.0,0.4754863813229572,active,0,610,52.985,52.985,True,2281667705,12000000,mcu,609,0.30000000985221675,8.42177261469618e-07,0.299985,0.300014
150.06081751700003,52.92,55.0,0.4727702754253452,active,0,617,52.985,52.985,True,2306867705,12000000,mcu,616,0.30000000974025975,8.373791427059153e-07,0.299985,0.300014
151.31348810599957,52.95,55.0,0.47214465552758067,active,0,620,52.985,52.985,True,2317667709,12000000,mcu,619,0.3000000096930533,8.353477618133697e-07,0.299985,0.300014
152.56478714700097,53.0,55.0,0.47054245822842755,active,0,623,53.083,53.083,True,2328467711,12000000,mcu,622,0.30000000964630225,8.333310932101141e-07,0.299985,0.300014
153.81722971900126,53.03,55.0,0.4679179064621958,active,0,627,53.083,53.083,True,2342867711,12000000,mcu,626,0.30000000958466455,8.30664782479121e-07,0.299985,0.300014
155.0692882530002,53.07,55.0,0.4643472953383688,active,0,633,53.132,53.132,True,2364467714,12000000,mcu,632,0.3000000094936709,8.267128727742028e-07,0.299985,0.300014
156.32176054400043,53.11,55.0,0.46259250782024874,active,0,637,53.182,53.182,True,2378867709,12000000,mcu,636,0.30000000943396227,8.241093879909794e-07,0.299985,0.300014
157.5742138280002,53.14,55.0,0.4611886778057527,active,0,640,53.182,53.182,True,2389667704,12000000,mcu,639,0.30000000938967136,8.221728359048916e-07,0.299985,0.300014
158.57721793900055,53.17,55.0,0.4588540474555581,active,0,643,53.231,53.231,True,2400467711,12000000,mcu,642,0.3000000093457944,8.202498719224861e-07,0.299985,0.300014
159.58023253700048,53.19,55.0,0.456748302433814,active,0,647,53.28,53.28,True,2414867707,12000000,mcu,646,0.3000000092879257,8.1770678399476e-07,0.299985,0.300014
160.83226685000045,53.23,55.0,0.4554207675288014,active,0,650,53.28,53.28,True,2425667710,12000000,mcu,649,0.30000000924499226,8.158149149273456e-07,0.299985,0.300014
162.08411081300073,53.25,55.0,0.4528572518501564,active,0,657,53.28,53.28,True,2450867710,12000000,mcu,656,0.3000000106707317,8.123712889403382e-07,0.299985,0.300014
163.33664923499964,53.24,55.0,0.45348287174792096,active,0,660,53.28,53.28,True,2461667704,12000000,mcu,659,0.30000001062215476,8.105203979562118e-07,0.299985,0.300014
164.33960694300004,53.26,55.0,0.45358968490119783,active,0,663,53.28,53.28,True,2472467713,12000000,mcu,662,0.3000000105740181,8.086821006981637e-07,0.299985,0.300014
165.34253877800074,53.24,55.0,0.454535744258793,active,0,667,53.28,53.28,True,2486867709,12000000,mcu,666,0.3000000105105105,8.062503825232944e-07,0.299985,0.300014
166.34446715299964,53.23,55.0,0.45598535133897916,active,0,670,53.28,53.28,True,2497667716,12000000,mcu,669,0.30000001046337815,8.04440921598318e-07,0.299985,0.300014
167.59719644300094,53.23,55.0,0.4571145189593347,active,0,673,53.28,53.28,True,2508467705,12000000,mcu,672,0.3000000089285714,8.035879627928596e-07,0.299985,0.300014
168.60014794600102,53.25,55.0,0.45856412603952085,active,0,677,53.28,53.28,True,2522867710,12000000,mcu,676,0.30000000887573963,8.030514525526605e-07,0.299985,0.300014
169.85244443600095,53.29,55.0,0.45850308995193406,active,0,680,53.329,53.329,True,2533667708,12000000,mcu,679,0.3000000088365243,8.012756589778538e-07,0.299985,0.300014
170.85549320000064,53.3,55.0,0.4574044403753719,active,0,683,53.329,53.329,True,2544467702,12000000,mcu,682,0.3000000087976539,7.99511594017312e-07,0.299985,0.300014
171.85859929599974,53.34,55.0,0.4561379415579461,active,0,687,53.378,53.378,True,2558867709,12000000,mcu,686,0.3000000087463557,7.97177530028138e-07,0.299985,0.300014
172.86159070900067,53.38,55.0,0.45474937056534676,active,0,690,53.378,53.378,True,2569667699,12000000,mcu,689,0.300000007256894,7.963666727090441e-07,0.299985,0.300014
173.86459872600062,53.42,55.0,0.451972228580148,active,0,693,53.476,53.476,True,2580467707,12000000,mcu,692,0.3000000072254335,7.946387124245657e-07,0.299985,0.300014
174.8675111299999,53.46,55.0,0.448355840390631,active,0,697,53.476,53.476,True,2594867707,12000000,mcu,696,0.300000007183908,7.92352165822482e-07,0.299985,0.300014
175.8704189279997,53.48,55.0,0.4457618066681926,active,0,700,53.526,53.526,True,2605667706,12000000,mcu,699,0.3000000071530758,7.906501504469858e-07,0.299985,0.300014
176.8734592130004,53.51,55.0,0.44356450751506826,active,0,703,53.575,53.575,True,2616467713,12000000,mcu,702,0.30000000712250713,7.889590562249807e-07,0.299985,0.300014
177.8765083569997,53.53,55.0,0.44118410009918363,active,0,707,53.575,53.575,True,2630867717,12000000,mcu,706,0.30000000849858355,7.876067385719131e-07,0.299985,0.300014
178.8793992840001,53.54,55.0,0.4400549324788281,active,0,710,53.575,53.575,True,2641667711,12000000,mcu,709,0.30000000705218616,7.868495491982568e-07,0.299985,0.300014
179.8825705750005,53.55,55.0,0.43974975204089417,active,0,713,53.575,53.575,True,2652467707,12000000,mcu,712,0.3000000070224719,7.851902435691218e-07,0.299985,0.300014
180.88559242799965,53.58,55.0,0.43863584344243534,active,0,717,53.575,53.575,True,2666867704,12000000,mcu,716,0.3000000069832402,7.829940778678298e-07,0.299985,0.300014
182.13848828200025,53.59,55.0,0.4375677119096666,active,0,720,53.624,53.624,True,2677667705,12000000,mcu,719,0.3000000069541029,7.813589936079749e-07,0.299985,0.300014
183.14144531500096,53.6,55.0,0.4366521705958648,active,0,727,53.624,53.624,True,2702867711,12000000,mcu,726,0.3000000068870523,7.775832843511559e-07,0.299985,0.300014
