elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s
47.107366398966406,100.0,100.0,0.134355687800412,active,0,1130,100.0,669486934,64000000,mcu,1129,0.30000054561558903,2.8230828868410636e-06,0.29998199999999997,0.300049
47.60857711697463,100.0,100.0,0.134355687800412,active,0,1130,100.0,669486934,64000000,mcu,1129,0.30000054561558903,2.8230828868410636e-06,0.29998199999999997,0.300049
48.10954289697111,100.0,100.0,0.134355687800412,active,0,1133,100.0,727087342,64000000,mcu,1132,0.30000054946996463,2.821583534351593e-06,0.29998199999999997,0.300049
48.61084083496826,100.0,100.0,0.134355687800412,active,0,1133,100.0,727087342,64000000,mcu,1132,0.30000054946996463,2.821583534351593e-06,0.29998199999999997,0.300049
49.11213788797613,100.0,100.0,0.134355687800412,active,0,1136,100.0,784687342,64000000,mcu,1135,0.30000054801762116,2.8179933247870053e-06,0.29998199999999997,0.300049
49.61250981997,100.0,100.0,0.134355687800412,active,0,1136,100.0,784687342,64000000,mcu,1135,0.30000054801762116,2.8179933247870053e-06,0.29998199999999997,0.300049
50.11374274099944,100.01,100.0,0.11946288242923629,active,0,1140,100.034,861487672,64000000,mcu,1139,0.3000005504828797,2.822810515236681e-06,0.29998199999999997,0.300049
50.61512480099918,100.02,100.0,0.11946288242923629,active,0,1140,100.034,861487672,64000000,mcu,1139,0.3000005504828797,2.822810515236681e-06,0.29998199999999997,0.300049
51.116438983008265,100.01,100.0,0.13792629892423897,active,0,1143,100.0,919087792,64000000,mcu,1142,0.3000005499124343,2.8269801874213866e-06,0.29998199999999997,0.300049
51.61750092997681,100.0,100.0,0.13792629892423897,active,0,1143,100.0,919087792,64000000,mcu,1142,0.3000005499124343,2.8269801874213866e-06,0.29998199999999997,0.300049
52.11844260501675,100.0,100.0,0.1342793926909285,active,0,1146,100.0,976687810,64000000,mcu,1145,0.3000005475982533,2.8243569264890292e-06,0.29998199999999997,0.300049
52.61982532200636,100.0,100.0,0.1342793926909285,active,0,1146,100.0,976687810,64000000,mcu,1145,0.3000005475982533,2.8243569264890292e-06,0.29998199999999997,0.300049
53.12107885797741,100.0,100.0,0.13337911039902342,active,0,1150,100.0,1053487936,64000000,mcu,1149,0.30000054743255006,2.8239102392222358e-06,0.29998199999999997,0.300049
53.62238890398294,100.0,100.0,0.13337911039902342,active,0,1150,100.0,1053487936,64000000,mcu,1149,0.30000054743255006,2.8239102392222358e-06,0.29998199999999997,0.300049
54.12335691699991,100.0,100.0,0.13337911039902342,active,0,1153,100.0,1111087900,64000000,mcu,1152,0.3000005460069444,2.8335725438151196e-06,0.29998199999999997,0.300049
54.62361967196921,100.01,100.0,0.13337911039902342,active,0,1153,100.0,1111087900,64000000,mcu,1152,0.3000005460069444,2.8335725438151196e-06,0.29998199999999997,0.300049
55.124543831974734,100.02,100.0,0.11999694819562066,active,0,1156,100.034,1168688112,64000000,mcu,1155,0.3000005463203463,2.830304751839866e-06,0.29998199999999997,0.300049
55.625636915967334,100.02,100.0,0.11999694819562066,active,0,1156,100.034,1168688112,64000000,mcu,1155,0.3000005463203463,2.830304751839866e-06,0.29998199999999997,0.300049
56.12674507900374,100.02,100.0,0.13722438391699093,active,0,1160,100.0,1245488418,64000000,mcu,1159,0.30000054874892146,2.8288840054126487e-06,0.29998199999999997,0.300049
56.628674904990476,100.01,100.0,0.13722438391699093,active,0,1160,100.0,1245488418,64000000,mcu,1159,0.30000054874892146,2.8288840054126487e-06,0.29998199999999997,0.300049
57.129861081019044,100.0,100.0,0.13357747768368047,active,0,1163,100.0,1303088499,64000000,mcu,1162,0.30000054819277105,2.8290053482808734e-06,0.29998199999999997,0.300049
