elapsed_s,temperature_c,target_c,power,controller_state,controller_algorithm,control_mode,fault,mcu_samples,mcu_temperature_c,mcu_temperature_estimate_c,mcu_temperature_valid,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s,thermal_model_source,thermal_model_gain,thermal_model_tau_s,thermal_model_delay_s,thermal_model_horizon_s,thermal_control_band_c,host_predictive_output,host_predictive_bias,host_predictive_filtered_temperature_c,host_predictive_ambient_c
0.001089371999114519,45.29,75.0,0.30000762951094834,host,predictive,host,0,1080,,58.541,False,17748.515793489,1.0,host,1079,0.29999193544022207,6.78243285285097e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.3,0.0,,27.97
0.50061449200075,45.17,75.0,0.8999923704890517,host,predictive,host,0,1082,,51.513,False,17749.115758277,1.0,host,1081,0.2999919177872319,6.776295664618593e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,0.8999999999999999,0.0,,27.97
1.001946546999534,45.1,75.0,1.0,host,predictive,host,0,1083,,51.513,False,17749.415748031,1.0,host,1082,0.29999191578742795,6.773166757074995e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
1.5036011490010424,44.94,75.0,1.0,host,predictive,host,0,1085,,51.373,False,17750.015742574,1.0,host,1084,0.2999919256688176,6.768532514200607e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
2.00474326100084,44.85,75.0,1.0,host,predictive,host,0,1087,,51.373,False,17750.615833277,1.0,host,1086,0.29999202405892966,6.780405988262924e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
2.5065039159999287,44.83,75.0,1.0,host,predictive,host,0,1088,,51.338,False,17750.915707835,1.0,host,1087,0.2999919159944787,6.786636378656133e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
3.006631363001361,44.81,75.0,1.0,host,predictive,host,0,1090,,51.338,False,17751.515751158,1.0,host,1089,0.2999919706235064,6.781695344398568e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
3.5074438369993004,44.87,75.0,1.0,host,predictive,host,0,1092,,51.408,False,17752.115692756,1.0,host,1091,0.299991931812098,6.776193367207678e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
4.008583032002207,44.9,75.0,1.0,host,predictive,host,0,1093,,51.408,False,17752.415683715,1.0,host,1092,0.29999193092124427,6.773090643103665e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
4.509783764999156,45.01,75.0,1.0,host,predictive,host,0,1095,,51.513,False,17753.015671644,1.0,host,1094,0.2999919346389379,6.774781343288973e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
5.011053862999688,45.15,75.0,1.0,host,predictive,host,0,1097,,51.513,False,17753.615653638,1.0,host,1096,0.2999919329279186,6.76909762711558e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
5.512649587999476,45.26,75.0,1.0,host,predictive,host,0,1098,,51.652,False,17753.915709666,1.0,host,1097,0.299991991355512,6.76877600994082e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
6.013574308999523,45.44,75.0,1.0,host,predictive,host,0,1100,,51.652,False,17754.515698184,1.0,host,1099,0.29999199548225597,6.77525770385754e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
6.51550578000024,45.66,75.0,1.0,host,predictive,host,0,1102,,51.931,False,17755.115685221,1.0,host,1101,0.29999199824886374,6.780230734221663e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
7.016694985999493,45.77,75.0,1.0,host,predictive,host,0,1103,,51.931,False,17755.41560628,1.0,host,1102,0.2999919338756785,6.780518916298346e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
7.517426530001103,45.99,75.0,1.0,host,predictive,host,0,1105,,52.105,False,17756.015559163,1.0,host,1104,0.29999190580978036,6.775012081239311e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
8.01858836899919,46.26,75.0,1.0,host,predictive,host,0,1107,,52.105,False,17756.615599798,1.0,host,1106,0.2999919571871582,6.77008746528018e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
8.51923987400005,46.37,75.0,1.0,host,predictive,host,0,1108,,52.349,False,17756.915612815,1.0,host,1107,0.2999919762113797,6.767324675501219e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
9.020294321999245,46.63,75.0,1.0,host,predictive,host,0,1110,,52.349,False,17757.515593114,1.0,host,1109,0.2999919729170407,6.762639254018598e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
9.521795717999339,46.88,75.0,1.0,host,predictive,host,0,1112,,52.628,False,17758.115605753,1.0,host,1111,0.29999199874347177,6.757330132352022e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
10.022863230002258,47.02,75.0,1.0,host,predictive,host,0,1113,,52.628,False,17758.415544476,1.0,host,1112,0.2999919508336315,6.756178607591001e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
10.52424641700054,47.28,75.0,1.0,host,predictive,host,0,1115,,52.872,False,17759.015512759,1.0,host,1114,0.2999919368132844,6.751240337552642e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
11.02550468499976,47.56,75.0,1.0,host,predictive,host,0,1117,,52.872,False,17759.615553128,1.0,host,1116,0.2999919874363768,6.751559490906927e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
11.52686560499933,47.69,75.0,1.0,host,predictive,host,0,1118,,53.116,False,17759.915450417,1.0,host,1117,0.2999919026571158,6.754476989691524e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
12.02721575599935,47.96,75.0,1.0,host,predictive,host,0,1120,,53.116,False,17760.515512313,1.0,host,1119,0.2999919724432504,6.750632767429736e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
12.528111662999436,48.24,75.0,1.0,host,predictive,host,0,1122,,53.429,False,17761.115515565,1.0,host,1121,0.2999919896663689,6.749966365506692e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
13.029250388000946,48.37,75.0,1.0,host,predictive,host,0,1123,,53.429,False,17761.415533972,1.0,host,1122,0.29999201321122687,6.747418204820987e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
13.529931461998785,48.67,75.0,1.0,host,predictive,host,0,1125,,53.708,False,17762.015520647,1.0,host,1124,0.2999920155676149,6.747258157449483e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
14.030976535999798,48.95,75.0,1.0,host,predictive,host,0,1127,,53.708,False,17762.615535582,1.0,host,1126,0.29999204301332094,6.749397155355553e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
14.53261361299883,49.09,75.0,1.0,host,predictive,host,0,1128,,53.952,False,17762.915486269,1.0,host,1127,0.29999200631765705,6.747525728133911e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
15.033883308999066,49.38,75.0,1.0,host,predictive,host,0,1130,,53.952,False,17763.515502582,1.0,host,1129,0.29999203492736665,6.765426055542297e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
15.53473549300179,49.65,75.0,1.0,host,predictive,host,0,1132,,54.335,False,17764.115551622,1.0,host,1131,0.2999920923722344,6.781483433359639e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
16.035873755001376,49.93,75.0,1.0,host,predictive,host,0,1134,,54.335,False,17764.715432911,1.0,host,1133,0.29999200155516337,6.779508376640256e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
16.537511834001634,50.08,75.0,1.0,host,predictive,host,0,1135,,54.579,False,17765.015475113,1.0,host,1134,0.2999920458236312,6.778156576035817e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
17.03863128300145,50.25,75.0,1.0,host,predictive,host,0,1137,,54.579,False,17765.61538897,1.0,host,1136,0.29999198399735766,6.783034645606735e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
17.54021204200035,50.36,75.0,1.0,host,predictive,host,0,1139,,54.684,False,17766.215324862,1.0,host,1138,0.2999919417513181,6.7784182878987e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
18.041452871999354,50.43,75.0,1.0,host,predictive,host,0,1140,,54.684,False,17766.515278121,1.0,host,1139,0.299991907789289,6.776410603479841e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
18.542923683999106,50.63,75.0,1.0,host,predictive,host,0,1142,,54.893,False,17767.11525922,1.0,host,1141,0.29999190540841364,6.771775958172151e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
19.042979351001122,50.86,75.0,1.0,host,predictive,host,0,1144,,54.893,False,17767.715305503,1.0,host,1143,0.29999196006474005,6.768279578179358e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
19.544641742999374,50.99,75.0,1.0,host,predictive,host,0,1145,,55.137,False,17768.015300344,1.0,host,1144,0.29999196258303984,6.765326124551052e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
20.045711258000665,51.26,75.0,1.0,host,predictive,host,0,1147,,55.137,False,17768.615202268,1.0,host,1146,0.29999189102879437,6.762392841924266e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
20.54757052900095,51.53,75.0,1.0,host,predictive,host,0,1149,,55.416,False,17769.21523119,1.0,host,1148,0.299991930349301,6.762055940805084e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
21.04847849699945,51.66,75.0,1.0,host,predictive,host,0,1150,,55.416,False,17769.515207919,1.0,host,1149,0.2999919171192338,6.759261359183676e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
21.550325292999332,51.93,75.0,1.0,host,predictive,host,0,1152,,55.764,False,17770.115255059,1.0,host,1151,0.29999197211989564,6.76272474790818e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
22.05125406300067,52.21,75.0,1.0,host,predictive,host,0,1154,,55.764,False,17770.715223122,1.0,host,1153,0.29999195834605147,6.757525274223379e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
22.55205687200214,52.33,75.0,1.0,host,predictive,host,0,1155,,56.078,False,17771.015254637,1.0,host,1154,0.2999919926239163,6.755599524865996e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
23.053240785000526,52.6,75.0,1.0,host,predictive,host,0,1157,,56.078,False,17771.615144755,1.0,host,1156,0.29999191142387416,6.752716036319906e-05,0.29915881299893954,0.3008619350002846,base,80.0,150.0,2.0,30.0,1.0,1.0,0.0,,27.97
